WorkType,Variable,SetIndex,Run,ExecutionTime(s),UsedHeap(MB),nTerms,nUpdates,Probability,BestSize,Tasks,Reduced,OriginMin,OriginMax
2_ratioAperiodic,0.15,4,2,5448.851000,991.800000,2,100,0.000700,0.00000034000000000000,T17;T22,58;4,42;3,70;5
2_ratioAperiodic,0.15,4,3,12344.153000,743.900000,2,100,0.000300,0.00000040000000000000,T17;T22,61;4,42;3,70;5
2_ratioAperiodic,0.15,4,4,12418.094000,707.800000,1,100,0.000200,0.00000042000000000000,T17;T22,55;5,42;3,70;5
2_ratioAperiodic,0.15,4,5,12223.114000,706.500000,1,100,0.000600,0.00000042000000000000,T17;T22,55;5,42;3,70;5
2_ratioAperiodic,0.15,4,6,12358.200000,742.100000,1,100,0.000600,0.00000054000000000000,T17;T22,59;5,42;3,70;5
2_ratioAperiodic,0.15,4,7,12314.970000,754.000000,1,100,0.000600,0.00000051000000000000,T17;T22,58;5,42;3,70;5
2_ratioAperiodic,0.15,4,8,12415.747000,747.500000,2,100,0.000300,0.00000022000000000000,T17;T22,52;4,42;3,70;5
2_ratioAperiodic,0.15,4,9,12326.202000,746.700000,2,100,0.000400,0.00000001000000000000,T17;T22,42;3,42;3,70;5
2_ratioAperiodic,0.15,4,10,12315.055000,719.300000,2,100,0.000300,0.00000036000000000000,T17;T22,59;4,42;3,70;5
2_ratioAperiodic,0.15,5,1,14207.678000,762.100000,2,100,0.618600,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,2,14190.157000,739.000000,2,100,0.909400,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,3,12225.007000,853.900000,2,100,0.970700,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,4,12157.883000,826.300000,2,100,0.897500,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,5,12206.852000,791.000000,2,100,0.980900,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,6,12319.279000,886.700000,2,100,0.922500,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,7,12315.511000,756.700000,2,100,0.983900,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,8,12323.470000,808.300000,2,100,0.802500,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,9,12373.391000,760.900000,2,100,0.936900,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,5,10,12325.613000,764.400000,2,100,0.911500,0.00000001000000000000,T13;T21,3;11,3;11,5;19
2_ratioAperiodic,0.15,6,1,14471.906000,856.900000,2,100,0.000900,0.00000042000000000000,T4;T10,26;54,21;48,37;82
2_ratioAperiodic,0.15,6,2,14447.982000,878.300000,2,100,0.000600,0.00000030000000000000,T4;T10,26;52,21;48,37;82
2_ratioAperiodic,0.15,6,3,11737.642000,1047.800000,2,100,0.000700,0.00000136000000000000,T4;T10,37;55,21;48,37;82
2_ratioAperiodic,0.15,6,4,11531.501000,965.900000,2,100,0.001400,0.00000050000000000000,T4;T10,25;57,21;48,37;82
2_ratioAperiodic,0.15,6,5,10853.526000,1282.200000,2,100,0.000600,0.00000080000000000000,T4;T10,28;57,21;48,37;82
2_ratioAperiodic,0.15,6,6,12287.864000,911.500000,2,100,0.001000,0.00000002000000000000,T4;T10,22;48,21;48,37;82
2_ratioAperiodic,0.15,6,7,12303.979000,795.000000,2,100,0.001100,0.00000021000000000000,T4;T10,23;54,21;48,37;82
2_ratioAperiodic,0.15,6,8,12340.375000,932.400000,2,100,0.001100,0.00000035000000000000,T4;T10,25;54,21;48,37;82
2_ratioAperiodic,0.15,6,9,12327.571000,806.300000,2,100,0.000900,0.00000001000000000000,T4;T10,21;48,21;48,37;82
2_ratioAperiodic,0.15,6,10,12366.164000,909.100000,2,100,0.000100,0.00000072000000000000,T4;T10,26;59,21;48,37;82
2_ratioAperiodic,0.15,7,1,14370.615000,764.700000,2,100,0.000400,0.00000217000000000000,T14;T18,81;17,51;11,85;19
2_ratioAperiodic,0.15,7,2,14434.260000,731.500000,2,100,0.000700,0.00000256000000000000,T14;T18,82;18,51;11,85;19
2_ratioAperiodic,0.15,7,3,11292.565000,884.100000,2,100,0.000600,0.00000203000000000000,T14;T18,79;17,51;11,85;19
2_ratioAperiodic,0.15,7,4,10740.207000,918.700000,2,100,0.001700,0.00000210000000000000,T14;T18,85;16,51;11,85;19
2_ratioAperiodic,0.15,7,5,12477.859000,759.100000,2,100,0.000200,0.00000196000000000000,T14;T18,78;17,51;11,85;19
2_ratioAperiodic,0.15,7,6,12293.732000,745.100000,2,100,0.002200,0.00000210000000000000,T14;T18,85;16,51;11,85;19
2_ratioAperiodic,0.15,7,7,12320.472000,766.100000,2,100,0.004900,0.00000216000000000000,T14;T18,77;18,51;11,85;19
2_ratioAperiodic,0.15,7,8,12323.003000,761.500000,2,100,0.000900,0.00000210000000000000,T14;T18,85;16,51;11,85;19
2_ratioAperiodic,0.15,7,9,12314.522000,759.900000,2,100,0.000400,0.00000208000000000000,T14;T18,76;18,51;11,85;19
2_ratioAperiodic,0.15,7,10,12343.308000,761.900000,2,100,0.000300,0.00000208000000000000,T14;T18,76;18,51;11,85;19
2_ratioAperiodic,0.15,8,1,14354.730000,893.100000,1,100,0.000600,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,2,14387.269000,764.100000,2,100,0.036800,0.00000001000000000000,T9;T13,6;7,6;7,12;13
2_ratioAperiodic,0.15,8,3,12526.357000,815.200000,1,100,0.000300,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,4,12552.012000,893.100000,2,100,0.001200,0.00000001000000000000,T9;T13,6;7,6;7,12;13
2_ratioAperiodic,0.15,8,5,12549.305000,903.200000,1,100,0.001900,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,6,12599.967000,794.900000,1,100,0.000200,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,7,12611.241000,816.700000,1,100,0.000800,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,8,12581.871000,886.700000,1,100,0.000400,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,9,12597.296000,824.700000,1,100,0.000100,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,8,10,12570.290000,908.600000,1,100,0.000400,0.00000042000000000000,T9;T13,11;13,6;7,12;13
2_ratioAperiodic,0.15,9,1,14354.578000,761.900000,2,100,0.001000,0.00000120000000000000,T6;T14,58;20,39;15,65;25
2_ratioAperiodic,0.15,9,2,14267.249000,764.900000,2,100,0.000300,0.00000114000000000000,T6;T14,57;20,39;15,65;25
2_ratioAperiodic,0.15,9,3,12494.725000,907.400000,2,100,0.005700,0.00000081000000000000,T6;T14,65;17,39;15,65;25
2_ratioAperiodic,0.15,9,4,12532.814000,843.700000,2,100,0.000800,0.00000102000000000000,T6;T14,55;20,39;15,65;25
2_ratioAperiodic,0.15,9,5,12501.937000,911.700000,2,100,0.000400,0.00000064000000000000,T6;T14,54;18,39;15,65;25
2_ratioAperiodic,0.15,9,6,12581.489000,763.100000,2,100,0.001100,0.00000114000000000000,T6;T14,57;20,39;15,65;25
2_ratioAperiodic,0.15,9,7,12447.488000,779.000000,2,100,0.001200,0.00000100000000000000,T6;T14,58;19,39;15,65;25
2_ratioAperiodic,0.15,9,8,12565.808000,758.400000,2,100,0.001100,0.00000108000000000000,T6;T14,56;20,39;15,65;25
2_ratioAperiodic,0.15,9,9,12588.074000,878.700000,2,100,0.000100,0.00000080000000000000,T6;T14,54;19,39;15,65;25
2_ratioAperiodic,0.15,9,10,12662.694000,873.400000,2,100,0.000400,0.00000102000000000000,T6;T14,55;20,39;15,65;25
2_ratioAperiodic,0.20,0,1,13694.703000,869.000000,1,100,0.021000,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,2,13622.229000,916.600000,1,100,0.016300,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,3,11274.367000,1062.600000,1,100,0.021800,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,4,10538.892000,1110.800000,1,100,0.070200,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,5,10335.456000,1555.600000,1,100,0.022100,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,6,13670.419000,837.600000,1,100,0.061000,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,7,13642.201000,876.500000,1,100,0.064200,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,8,13683.259000,896.200000,1,100,0.023400,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,9,13686.089000,879.700000,1,100,0.017600,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,0,10,13658.892000,922.500000,1,100,0.014900,0.00000021000000000000,T4;T5,14;50,14;30,24;50
2_ratioAperiodic,0.20,1,1,6091.878000,1155.200000,2,100,0.000600,0.00000044000000000000,T1;T12,69;4,48;3,80;5
2_ratioAperiodic,0.20,1,2,5944.021000,1141.600000,2,100,0.000100,0.00000024000000000000,T1;T12,59;4,48;3,80;5
2_ratioAperiodic,0.20,1,3,12394.693000,758.700000,2,100,0.001300,0.00000001000000000000,T1;T12,48;3,48;3,80;5
2_ratioAperiodic,0.20,1,4,12338.387000,846.600000,2,100,0.000200,0.00000030000000000000,T1;T12,62;4,48;3,80;5
2_ratioAperiodic,0.20,1,5,12393.472000,765.200000,2,100,0.000200,0.00000044000000000000,T1;T12,69;4,48;3,80;5
2_ratioAperiodic,0.20,1,6,9852.274000,913.500000,2,100,0.000300,0.00000024000000000000,T1;T12,59;4,48;3,80;5
2_ratioAperiodic,0.20,1,7,9656.344000,920.500000,2,100,0.000200,0.00000032000000000000,T1;T12,63;4,48;3,80;5
2_ratioAperiodic,0.20,1,8,9680.792000,940.300000,2,100,0.000100,0.00000040000000000000,T1;T12,67;4,48;3,80;5
2_ratioAperiodic,0.20,1,9,9629.406000,1209.900000,2,100,0.000200,0.00000038000000000000,T1;T12,66;4,48;3,80;5
2_ratioAperiodic,0.20,1,10,9026.744000,1177.000000,2,100,0.000200,0.00000046000000000000,T1;T12,70;4,48;3,80;5
2_ratioAperiodic,0.20,2,1,13400.212000,894.500000,2,100,0.002000,0.00000008000000000000,T4;T21,1;73,1;66,3;112
2_ratioAperiodic,0.20,2,2,13452.347000,913.700000,2,100,0.038500,0.00000008000000000000,T4;T21,1;73,1;66,3;112
2_ratioAperiodic,0.20,2,3,12365.194000,916.600000,2,100,0.001500,0.00000020000000000000,T4;T21,2;75,1;66,3;112
2_ratioAperiodic,0.20,2,4,12387.277000,910.500000,2,100,0.000200,0.00000001000000000000,T4;T21,1;66,1;66,3;112
2_ratioAperiodic,0.20,2,5,12411.388000,899.700000,2,100,0.001600,0.00000008000000000000,T4;T21,1;73,1;66,3;112
2_ratioAperiodic,0.20,2,6,12692.279000,763.300000,2,100,0.000800,0.00000008000000000000,T4;T21,1;73,1;66,3;112
2_ratioAperiodic,0.20,2,7,12777.794000,901.000000,2,100,0.001800,0.00000009000000000000,T4;T21,1;74,1;66,3;112
2_ratioAperiodic,0.20,2,8,12732.063000,866.900000,2,100,0.001200,0.00000007000000000000,T4;T21,1;72,1;66,3;112
2_ratioAperiodic,0.20,2,9,12768.261000,884.800000,2,100,0.002100,0.00000005000000000000,T4;T21,1;70,1;66,3;112
2_ratioAperiodic,0.20,2,10,12720.687000,854.800000,2,100,0.000900,0.00000007000000000000,T4;T21,1;72,1;66,3;112
2_ratioAperiodic,0.20,3,1,13086.848000,756.900000,2,100,0.001700,0.00000007000000000000,T18;T20,6;24,6;18,10;30
2_ratioAperiodic,0.20,3,2,12900.344000,754.200000,2,100,0.003900,0.00000008000000000000,T18;T20,6;25,6;18,10;30
2_ratioAperiodic,0.20,3,3,12318.968000,742.600000,2,100,0.001500,0.00000009000000000000,T18;T20,6;26,6;18,10;30
2_ratioAperiodic,0.20,3,4,12347.944000,761.200000,2,100,0.001200,0.00000008000000000000,T18;T20,6;25,6;18,10;30
2_ratioAperiodic,0.20,3,5,12343.995000,906.100000,2,100,0.000700,0.00000006000000000000,T18;T20,6;23,6;18,10;30
2_ratioAperiodic,0.20,3,6,12725.299000,762.400000,2,100,0.001900,0.00000007000000000000,T18;T20,6;24,6;18,10;30
2_ratioAperiodic,0.20,3,7,12716.249000,759.200000,2,100,0.001200,0.00000007000000000000,T18;T20,6;24,6;18,10;30
2_ratioAperiodic,0.20,3,8,12676.209000,750.700000,2,100,0.000500,0.00000006000000000000,T18;T20,6;23,6;18,10;30
2_ratioAperiodic,0.20,3,9,12603.982000,761.000000,2,100,0.001200,0.00000001000000000000,T18;T20,6;18,6;18,10;30
2_ratioAperiodic,0.20,3,10,12637.709000,766.600000,2,100,0.009500,0.00000007000000000000,T18;T20,6;24,6;18,10;30
2_ratioAperiodic,0.20,4,1,13223.294000,752.700000,2,100,0.000300,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,2,13135.670000,754.300000,2,100,0.000200,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,3,12396.839000,764.700000,2,100,0.005200,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,4,12397.415000,749.200000,2,100,0.000500,0.00000001000000000000,T8;T24,9;3,9;3,15;7
2_ratioAperiodic,0.20,4,5,12386.237000,758.400000,2,100,0.001000,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,6,12774.927000,751.000000,2,100,0.023300,0.00000020000000000000,T8;T24,13;6,9;3,15;7
2_ratioAperiodic,0.20,4,7,12556.372000,747.300000,2,100,0.000300,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,8,12907.266000,804.500000,2,100,0.001100,0.00000020000000000000,T8;T24,13;6,9;3,15;7
2_ratioAperiodic,0.20,4,9,12640.394000,761.600000,2,100,0.000800,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,4,10,12506.856000,793.900000,2,100,0.000200,0.00000016000000000000,T8;T24,12;6,9;3,15;7
2_ratioAperiodic,0.20,5,1,12354.719000,639.000000,2,100,0.000900,0.00000006000000000000,T10;T20,4;164,4;159,8;265
2_ratioAperiodic,0.20,5,2,12503.826000,630.600000,2,100,0.001000,0.00000014000000000000,T10;T20,4;172,4;159,8;265
2_ratioAperiodic,0.20,5,3,11992.368000,752.000000,2,100,0.000800,0.00000018000000000000,T10;T20,4;176,4;159,8;265
2_ratioAperiodic,0.20,5,4,11992.623000,628.000000,2,100,0.001600,0.00000018000000000000,T10;T20,4;176,4;159,8;265
2_ratioAperiodic,0.20,5,5,12037.024000,639.700000,2,100,0.001000,0.00000022000000000000,T10;T20,4;180,4;159,8;265
2_ratioAperiodic,0.20,5,6,12277.870000,623.000000,2,100,0.001100,0.00000011000000000000,T10;T20,4;169,4;159,8;265
2_ratioAperiodic,0.20,5,7,12235.074000,638.700000,2,100,0.000500,0.00000014000000000000,T10;T20,4;172,4;159,8;265
2_ratioAperiodic,0.20,5,8,12219.049000,624.600000,2,100,0.001500,0.00000087000000000000,T10;T20,6;187,4;159,8;265
2_ratioAperiodic,0.20,5,9,12225.454000,639.300000,2,100,0.001500,0.00000008000000000000,T10;T20,4;166,4;159,8;265
2_ratioAperiodic,0.20,5,10,12173.238000,639.000000,2,100,0.001100,0.00000015000000000000,T10;T20,4;173,4;159,8;265
2_ratioAperiodic,0.20,6,1,13076.790000,763.200000,2,100,0.001300,0.00000004000000000000,T10;T24,27;3,24;3,42;5
2_ratioAperiodic,0.20,6,2,13229.358000,910.800000,2,100,0.000400,0.00000003000000000000,T10;T24,26;3,24;3,42;5
2_ratioAperiodic,0.20,6,3,12330.392000,759.600000,2,100,0.000900,0.00000007000000000000,T10;T24,30;3,24;3,42;5
2_ratioAperiodic,0.20,6,4,12363.085000,910.500000,2,100,0.000600,0.00000005000000000000,T10;T24,28;3,24;3,42;5
2_ratioAperiodic,0.20,6,5,12374.246000,891.700000,2,100,0.001200,0.00000006000000000000,T10;T24,29;3,24;3,42;5
2_ratioAperiodic,0.20,6,6,12656.555000,905.200000,2,100,0.002800,0.00000006000000000000,T10;T24,29;3,24;3,42;5
2_ratioAperiodic,0.20,6,7,12680.966000,766.100000,2,100,0.001100,0.00000008000000000000,T10;T24,31;3,24;3,42;5
2_ratioAperiodic,0.20,6,8,12576.595000,757.100000,2,100,0.003400,0.00000004000000000000,T10;T24,27;3,24;3,42;5
2_ratioAperiodic,0.20,6,9,12606.742000,758.200000,2,100,0.002900,0.00000002000000000000,T10;T24,25;3,24;3,42;5
2_ratioAperiodic,0.20,6,10,12596.807000,826.500000,2,100,0.000500,0.00000001000000000000,T10;T24,24;3,24;3,42;5
2_ratioAperiodic,0.20,7,1,12992.677000,671.800000,2,100,0.004300,0.00000001000000000000,T2;T21,3;11,3;11,5;19
2_ratioAperiodic,0.20,7,2,13004.083000,757.100000,2,100,0.000300,0.00000016000000000000,T2;T21,4;18,3;11,5;19
2_ratioAperiodic,0.20,7,3,12365.800000,751.400000,2,100,0.000300,0.00000016000000000000,T2;T21,4;18,3;11,5;19
2_ratioAperiodic,0.20,7,4,11959.628000,740.100000,2,100,0.000300,0.00000007000000000000,T2;T21,3;17,3;11,5;19
2_ratioAperiodic,0.20,7,5,12447.525000,755.000000,2,100,0.001700,0.00000001000000000000,T2;T21,3;11,3;11,5;19
2_ratioAperiodic,0.20,7,6,12595.972000,760.800000,2,100,0.000200,0.00000008000000000000,T2;T21,3;18,3;11,5;19
2_ratioAperiodic,0.20,7,7,12583.977000,762.500000,2,100,0.000800,0.00000001000000000000,T2;T21,3;11,3;11,5;19
2_ratioAperiodic,0.20,7,8,12599.536000,639.500000,2,100,0.000200,0.00000016000000000000,T2;T21,4;18,3;11,5;19
2_ratioAperiodic,0.20,7,9,12582.928000,743.900000,2,100,0.001000,0.00000001000000000000,T2;T21,3;11,3;11,5;19
2_ratioAperiodic,0.20,7,10,12592.408000,735.700000,2,100,0.001300,0.00000016000000000000,T2;T21,4;18,3;11,5;19
2_ratioAperiodic,0.20,8,1,13394.909000,759.800000,2,100,0.065200,0.00000026000000000000,T7;T22,28;3,16;2,28;4
2_ratioAperiodic,0.20,8,2,13129.461000,901.500000,1,100,0.000100,0.00000026000000000000,T7;T22,28;3,16;2,28;4
2_ratioAperiodic,0.20,8,3,12409.065000,900.100000,2,100,0.000500,0.00000010000000000000,T7;T22,25;2,16;2,28;4
2_ratioAperiodic,0.20,8,4,12397.054000,756.500000,2,100,0.000100,0.00000013000000000000,T7;T22,28;2,16;2,28;4
2_ratioAperiodic,0.20,8,5,12378.629000,909.000000,2,100,0.000300,0.00000026000000000000,T7;T22,28;3,16;2,28;4
2_ratioAperiodic,0.20,8,6,12915.066000,764.500000,2,100,0.000200,0.00000013000000000000,T7;T22,28;2,16;2,28;4
2_ratioAperiodic,0.20,8,7,12794.729000,871.100000,2,100,0.035500,0.00000013000000000000,T7;T22,28;2,16;2,28;4
2_ratioAperiodic,0.20,8,8,12789.127000,791.400000,2,100,0.000500,0.00000013000000000000,T7;T22,28;2,16;2,28;4
2_ratioAperiodic,0.20,8,9,12820.514000,772.000000,2,100,0.000200,0.00000024000000000000,T7;T22,27;3,16;2,28;4
2_ratioAperiodic,0.20,8,10,12728.830000,877.500000,2,100,0.001200,0.00000013000000000000,T7;T22,28;2,16;2,28;4
2_ratioAperiodic,0.20,9,1,13562.886000,763.900000,2,100,0.000400,0.00000032000000000000,T10;T15,3;40,2;25,4;43
2_ratioAperiodic,0.20,9,2,13548.156000,905.200000,2,100,0.000500,0.00000018000000000000,T10;T15,2;42,2;25,4;43
2_ratioAperiodic,0.20,9,3,11938.674000,979.900000,2,100,0.000300,0.00000022000000000000,T10;T15,3;35,2;25,4;43
2_ratioAperiodic,0.20,9,4,11408.837000,1006.800000,2,100,0.000400,0.00000013000000000000,T10;T15,2;37,2;25,4;43
2_ratioAperiodic,0.20,9,5,11136.881000,963.400000,2,100,0.000100,0.00000030000000000000,T10;T15,4;34,2;25,4;43
2_ratioAperiodic,0.20,9,6,12826.000000,877.100000,2,100,0.000300,0.00000026000000000000,T10;T15,3;37,2;25,4;43
2_ratioAperiodic,0.20,9,7,12592.716000,894.900000,2,100,0.000500,0.00000024000000000000,T10;T15,3;36,2;25,4;43
2_ratioAperiodic,0.20,9,8,12348.591000,1050.900000,2,100,0.014900,0.00000018000000000000,T10;T15,2;42,2;25,4;43
2_ratioAperiodic,0.20,9,9,11957.434000,1090.900000,2,100,0.000200,0.00000014000000000000,T10;T15,2;38,2;25,4;43
2_ratioAperiodic,0.20,9,10,11817.398000,1135.500000,2,100,0.000400,0.00000016000000000000,T10;T15,2;40,2;25,4;43
2_ratioAperiodic,0.25,0,1,13273.526000,855.100000,2,100,0.000500,0.00000391000000000000,T15;T25,37;162,21;140,37;234
2_ratioAperiodic,0.25,0,2,13291.253000,912.200000,2,100,0.000800,0.00000391000000000000,T15;T25,37;162,21;140,37;234
2_ratioAperiodic,0.25,0,3,9979.266000,1164.800000,2,100,0.001000,0.00000400000000000000,T15;T25,36;164,21;140,37;234
2_ratioAperiodic,0.25,0,4,9876.214000,1248.200000,2,100,0.000700,0.00000425000000000000,T15;T25,37;164,21;140,37;234
2_ratioAperiodic,0.25,0,5,9820.706000,1388.900000,2,100,0.002700,0.00000578000000000000,T15;T25,37;173,21;140,37;234
2_ratioAperiodic,0.25,0,6,12727.488000,836.600000,2,100,0.002200,0.00000544000000000000,T15;T25,37;171,21;140,37;234
2_ratioAperiodic,0.25,0,7,12793.114000,841.000000,2,100,0.001300,0.00000476000000000000,T15;T25,37;167,21;140,37;234
2_ratioAperiodic,0.25,0,8,12739.914000,819.000000,2,100,0.000800,0.00000493000000000000,T15;T25,37;168,21;140,37;234
2_ratioAperiodic,0.25,0,9,12740.673000,912.100000,2,100,0.001300,0.00000527000000000000,T15;T25,37;170,21;140,37;234
2_ratioAperiodic,0.25,0,10,12783.367000,905.500000,2,100,0.001100,0.00000476000000000000,T15;T25,37;167,21;140,37;234
2_ratioAperiodic,0.25,1,1,12665.868000,751.000000,2,100,0.002000,0.00000048000000000000,T12;T25,8;54,5;43,9;73
2_ratioAperiodic,0.25,1,2,12639.319000,751.600000,2,100,0.001400,0.00000052000000000000,T12;T25,8;55,5;43,9;73
2_ratioAperiodic,0.25,1,3,12264.725000,747.900000,2,100,0.003400,0.00000056000000000000,T12;T25,8;56,5;43,9;73
2_ratioAperiodic,0.25,1,4,12262.636000,764.400000,2,100,0.002500,0.00000056000000000000,T12;T25,8;56,5;43,9;73
2_ratioAperiodic,0.25,1,5,12307.547000,719.000000,2,100,0.002000,0.00000070000000000000,T12;T25,9;56,5;43,9;73
2_ratioAperiodic,0.25,1,6,12441.594000,728.700000,2,100,0.002200,0.00000075000000000000,T12;T25,9;57,5;43,9;73
2_ratioAperiodic,0.25,1,7,12423.070000,756.900000,2,100,0.002300,0.00000052000000000000,T12;T25,8;55,5;43,9;73
2_ratioAperiodic,0.25,1,8,12412.227000,765.500000,2,100,0.002900,0.00000052000000000000,T12;T25,8;55,5;43,9;73
2_ratioAperiodic,0.25,1,9,12416.696000,743.000000,2,100,0.002000,0.00000070000000000000,T12;T25,9;56,5;43,9;73
2_ratioAperiodic,0.25,1,10,12397.824000,760.700000,2,100,0.001400,0.00000044000000000000,T12;T25,8;53,5;43,9;73
2_ratioAperiodic,0.25,2,1,13251.096000,909.600000,2,100,0.000500,0.00000204000000000000,T9;T21,123;6,73;3,123;7
2_ratioAperiodic,0.25,2,2,13178.656000,907.600000,2,100,0.002300,0.00000001000000000000,T9;T21,73;3,73;3,123;7
2_ratioAperiodic,0.25,2,3,12758.027000,917.200000,2,100,0.000400,0.00000204000000000000,T9;T21,123;6,73;3,123;7
2_ratioAperiodic,0.25,2,4,12759.668000,913.000000,2,100,0.042400,0.00000204000000000000,T9;T21,123;6,73;3,123;7
2_ratioAperiodic,0.25,2,5,12780.829000,914.800000,2,100,0.000500,0.00000192000000000000,T9;T21,120;6,73;3,123;7
2_ratioAperiodic,0.25,2,6,12919.921000,806.500000,2,100,0.000300,0.00000153000000000000,T9;T21,123;5,73;3,123;7
2_ratioAperiodic,0.25,2,7,13012.544000,916.100000,2,100,0.000300,0.00000153000000000000,T9;T21,123;5,73;3,123;7
2_ratioAperiodic,0.25,2,8,13265.228000,903.800000,2,100,0.001100,0.00000180000000000000,T9;T21,117;6,73;3,123;7
2_ratioAperiodic,0.25,2,9,13043.020000,911.000000,2,100,0.000200,0.00000153000000000000,T9;T21,123;5,73;3,123;7
2_ratioAperiodic,0.25,2,10,13385.788000,919.000000,2,100,0.000400,0.00000196000000000000,T9;T21,121;6,73;3,123;7
2_ratioAperiodic,0.25,3,1,12735.819000,759.800000,2,100,0.000400,0.00000042000000000000,T21;T22,5;55,3;42,5;70
2_ratioAperiodic,0.25,3,2,12640.031000,756.400000,2,100,0.000500,0.00000042000000000000,T21;T22,5;55,3;42,5;70
2_ratioAperiodic,0.25,3,3,12473.885000,907.900000,2,100,0.000200,0.00000034000000000000,T21;T22,4;58,3;42,5;70
2_ratioAperiodic,0.25,3,4,13026.618000,760.600000,2,100,0.000500,0.00000039000000000000,T21;T22,5;54,3;42,5;70
2_ratioAperiodic,0.25,3,5,12696.575000,750.400000,2,100,0.000100,0.00000054000000000000,T21;T22,5;59,3;42,5;70
2_ratioAperiodic,0.25,3,6,12864.084000,756.200000,2,100,0.000100,0.00000051000000000000,T21;T22,5;58,3;42,5;70
2_ratioAperiodic,0.25,3,7,12887.059000,745.200000,2,100,0.017600,0.00000057000000000000,T21;T22,5;60,3;42,5;70
2_ratioAperiodic,0.25,3,8,12858.858000,761.300000,2,100,0.000400,0.00000054000000000000,T21;T22,5;59,3;42,5;70
