WorkType,Variable,SetIndex,Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxNonHeap(MB),Counts,Positive,Negative
2_ratioAperiodic,0.25,2,7,12934.605000, 1024.000000,977.100000,1776.000000,19.200000, 20200,20176,24
2_ratioAperiodic,0.25,2,8,13258.882000, 1024.000000,1131.700000,2132.000000,19.400000, 20200,20199,1
2_ratioAperiodic,0.25,2,9,13220.796000, 1024.000000,1079.100000,1824.000000,19.200000, 20200,20175,25
2_ratioAperiodic,0.25,2,10,13278.449000, 1024.000000,1158.100000,1988.000000,18.900000, 20200,20197,3
2_ratioAperiodic,0.25,3,1,12130.349000, 1024.000000,1034.100000,1868.000000,19.500000, 20200,19861,339
2_ratioAperiodic,0.25,3,2,12267.252000, 1024.000000,1003.800000,1776.000000,19.200000, 20200,19785,415
2_ratioAperiodic,0.25,3,3,12767.690000, 1024.000000,1051.100000,1916.000000,19.500000, 20200,19944,256
2_ratioAperiodic,0.25,3,4,10735.365000, 1024.000000,943.100000,1776.000000,19.400000, 20200,19846,354
2_ratioAperiodic,0.25,3,5,12158.627000, 1024.000000,894.700000,1776.000000,19.100000, 20200,19816,384
2_ratioAperiodic,0.25,3,6,11800.658000, 1024.000000,1039.700000,1776.000000,19.400000, 20200,19906,294
2_ratioAperiodic,0.25,3,7,11972.952000, 1024.000000,1031.900000,1776.000000,19.400000, 20200,19843,357
2_ratioAperiodic,0.25,3,8,12220.580000, 1024.000000,1065.600000,1832.000000,19.400000, 20200,19705,495
2_ratioAperiodic,0.25,3,9,12339.460000, 1024.000000,918.700000,1776.000000,19.400000, 20200,19851,349
2_ratioAperiodic,0.25,3,10,12901.208000, 1024.000000,1251.900000,2100.000000,19.400000, 20200,19802,398
2_ratioAperiodic,0.25,4,1,11972.881000, 1024.000000,894.900000,1776.000000,18.600000, 20200,20196,4
2_ratioAperiodic,0.25,4,2,12021.154000, 1024.000000,902.700000,1776.000000,19.100000, 20200,19520,680
2_ratioAperiodic,0.25,4,3,12350.472000, 1024.000000,1050.600000,1776.000000,19.000000, 20200,20063,137
2_ratioAperiodic,0.25,4,4,12341.706000, 1024.000000,1024.600000,1776.000000,19.100000, 20200,20186,14
2_ratioAperiodic,0.25,4,5,12111.995000, 1024.000000,1005.500000,1776.000000,19.000000, 20200,20190,10
2_ratioAperiodic,0.25,4,6,12216.223000, 1024.000000,899.000000,1480.000000,18.300000, 20200,19729,471
2_ratioAperiodic,0.25,4,7,12256.093000, 1024.000000,1031.600000,1776.000000,19.200000, 20200,20193,7
2_ratioAperiodic,0.25,4,8,12580.982000, 1024.000000,1076.100000,1776.000000,18.800000, 20200,19805,395
2_ratioAperiodic,0.25,4,9,12597.448000, 1024.000000,1107.200000,1844.000000,19.400000, 20200,20102,98
2_ratioAperiodic,0.25,4,10,12643.151000, 1024.000000,894.700000,1776.000000,19.600000, 20200,20139,61
2_ratioAperiodic,0.25,5,1,11551.865000, 1024.000000,1055.000000,1776.000000,19.300000, 20200,19756,444
2_ratioAperiodic,0.25,5,2,12174.022000, 1024.000000,956.200000,1776.000000,19.200000, 20200,19819,381
2_ratioAperiodic,0.25,5,3,12639.516000, 1024.000000,994.800000,1776.000000,18.900000, 20200,19903,297
2_ratioAperiodic,0.25,5,4,12279.468000, 1024.000000,1007.200000,1792.000000,18.900000, 20200,19487,713
2_ratioAperiodic,0.25,5,5,11827.055000, 1024.000000,1059.800000,1776.000000,19.400000, 20200,19729,471
2_ratioAperiodic,0.25,5,6,11726.724000, 1024.000000,897.300000,1536.000000,19.400000, 20200,19720,480
2_ratioAperiodic,0.25,5,7,11900.791000, 1024.000000,1011.900000,1776.000000,19.700000, 20200,19907,293
2_ratioAperiodic,0.25,5,8,12191.639000, 1024.000000,1004.600000,1920.000000,19.400000, 20200,19691,509
2_ratioAperiodic,0.25,5,9,12285.603000, 1024.000000,901.900000,1776.000000,19.300000, 20200,19619,581
2_ratioAperiodic,0.25,5,10,12811.677000, 1024.000000,1229.800000,2048.000000,19.200000, 20200,19598,602
2_ratioAperiodic,0.25,6,1,11653.861000, 1024.000000,1070.800000,1892.000000,19.600000, 20200,19345,855
2_ratioAperiodic,0.25,6,2,11765.834000, 1024.000000,1217.000000,2088.000000,19.500000, 20200,19120,1080
2_ratioAperiodic,0.25,6,3,11697.582000, 1024.000000,884.300000,1776.000000,19.300000, 20200,19504,696
2_ratioAperiodic,0.25,6,4,11939.661000, 1024.000000,898.500000,1776.000000,19.200000, 20200,19314,886
2_ratioAperiodic,0.25,6,5,11784.969000, 1024.000000,888.900000,1480.000000,19.600000, 20200,19605,595
2_ratioAperiodic,0.25,6,6,11924.667000, 1024.000000,887.800000,1572.000000,19.100000, 20200,19775,425
2_ratioAperiodic,0.25,6,7,11938.866000, 1024.000000,1005.700000,1776.000000,19.200000, 20200,19266,934
2_ratioAperiodic,0.25,6,8,12254.615000, 1024.000000,934.000000,1776.000000,19.700000, 20200,19666,534
2_ratioAperiodic,0.25,6,9,12235.200000, 1024.000000,998.300000,1672.000000,19.500000, 20200,19787,413
2_ratioAperiodic,0.25,6,10,12319.519000, 1024.000000,895.500000,1776.000000,18.800000, 20200,19447,753
2_ratioAperiodic,0.25,7,1,10851.507000, 1024.000000,1063.600000,1780.000000,19.000000, 20200,19582,618
2_ratioAperiodic,0.25,7,2,10513.019000, 1024.000000,1066.000000,1800.000000,19.300000, 20200,19518,682
2_ratioAperiodic,0.25,7,3,11582.158000, 1024.000000,1071.800000,1776.000000,19.100000, 20200,19440,760
2_ratioAperiodic,0.25,7,4,12124.131000, 1024.000000,997.000000,1776.000000,19.300000, 20200,19322,878
2_ratioAperiodic,0.25,7,5,12375.606000, 1024.000000,1152.700000,1924.000000,19.500000, 20200,19625,575
2_ratioAperiodic,0.25,7,6,12524.613000, 1024.000000,902.400000,2028.000000,19.500000, 20200,19567,633
2_ratioAperiodic,0.25,7,7,12888.627000, 1024.000000,1057.700000,1796.000000,19.400000, 20200,19670,530
2_ratioAperiodic,0.25,7,8,12591.883000, 1024.000000,1041.900000,1776.000000,19.200000, 20200,19628,572
2_ratioAperiodic,0.25,7,9,12870.641000, 1024.000000,924.000000,1776.000000,19.300000, 20200,19326,874
2_ratioAperiodic,0.25,7,10,12811.968000, 1024.000000,1061.900000,1776.000000,18.500000, 20200,19411,789
2_ratioAperiodic,0.25,8,1,10161.138000, 1024.000000,971.500000,1776.000000,18.600000, 20200,19603,597
2_ratioAperiodic,0.25,8,2,10693.555000, 1024.000000,1060.400000,1776.000000,19.000000, 20200,19882,318
2_ratioAperiodic,0.25,8,3,11877.531000, 1024.000000,890.600000,1776.000000,18.300000, 20200,19710,490
2_ratioAperiodic,0.25,8,4,11670.240000, 1024.000000,900.000000,1480.000000,19.700000, 20200,19928,272
2_ratioAperiodic,0.25,8,5,11605.816000, 1024.000000,893.300000,1776.000000,19.400000, 20200,20000,200
2_ratioAperiodic,0.25,8,6,12236.630000, 1024.000000,897.900000,1776.000000,18.900000, 20200,19870,330
2_ratioAperiodic,0.25,8,7,12219.122000, 1024.000000,1068.400000,1776.000000,18.300000, 20200,19885,315
2_ratioAperiodic,0.25,8,8,12084.879000, 1024.000000,894.200000,1480.000000,19.200000, 20200,19695,505
2_ratioAperiodic,0.25,8,9,11902.998000, 1024.000000,894.100000,1776.000000,19.300000, 20200,19653,547
2_ratioAperiodic,0.25,8,10,12793.699000, 1024.000000,894.500000,1480.000000,18.700000, 20200,19843,357
2_ratioAperiodic,0.25,9,1,10538.395000, 1024.000000,1068.000000,1776.000000,18.900000, 20200,19390,810
2_ratioAperiodic,0.25,9,2,10504.027000, 1024.000000,1261.200000,2132.000000,19.300000, 20200,19145,1055
2_ratioAperiodic,0.25,9,3,12094.868000, 1024.000000,889.000000,1776.000000,19.000000, 20200,19177,1023
2_ratioAperiodic,0.25,9,4,12422.802000, 1024.000000,903.400000,1520.000000,19.200000, 20200,19278,922
2_ratioAperiodic,0.25,9,5,12810.203000, 1024.000000,1069.600000,1776.000000,19.300000, 20200,18943,1257
2_ratioAperiodic,0.25,9,6,12844.695000, 1024.000000,889.000000,1480.000000,18.700000, 20200,18940,1260
2_ratioAperiodic,0.25,9,7,12993.322000, 1024.000000,916.800000,1776.000000,19.500000, 20200,19327,873
2_ratioAperiodic,0.25,9,8,13058.239000, 1024.000000,957.100000,1776.000000,19.000000, 20200,19247,953
2_ratioAperiodic,0.25,9,9,13176.784000, 1024.000000,1084.100000,1812.000000,19.300000, 20200,19114,1086
2_ratioAperiodic,0.25,9,10,13305.909000, 1024.000000,1025.700000,1776.000000,19.300000, 20200,18763,1437
2_ratioAperiodic,0.30,0,1,11634.586000, 1024.000000,1032.900000,1920.000000,19.300000, 20200,18068,2132
2_ratioAperiodic,0.30,0,2,11904.644000, 1024.000000,1058.500000,1776.000000,19.400000, 20200,18518,1682
2_ratioAperiodic,0.30,0,3,12479.015000, 1024.000000,1012.300000,1776.000000,19.600000, 20200,18258,1942
2_ratioAperiodic,0.30,0,4,12350.824000, 1024.000000,1043.300000,1780.000000,18.300000, 20200,18193,2007
2_ratioAperiodic,0.30,0,5,12234.234000, 1024.000000,1148.600000,2000.000000,19.200000, 20200,17973,2227
2_ratioAperiodic,0.30,0,6,12221.526000, 1024.000000,1072.300000,1776.000000,19.300000, 20200,18246,1954
2_ratioAperiodic,0.30,0,7,12403.813000, 1024.000000,981.600000,1776.000000,19.300000, 20200,18584,1616
2_ratioAperiodic,0.30,0,8,12535.123000, 1024.000000,1080.000000,1776.000000,19.400000, 20200,18260,1940
2_ratioAperiodic,0.30,0,9,12609.313000, 1024.000000,997.600000,1776.000000,19.500000, 20200,18479,1721
2_ratioAperiodic,0.30,0,10,12465.444000, 1024.000000,895.900000,1480.000000,19.000000, 20200,18201,1999
2_ratioAperiodic,0.30,1,1,11035.455000, 1024.000000,893.900000,1480.000000,19.600000, 20200,11452,8748
2_ratioAperiodic,0.30,1,2,11577.907000, 1024.000000,1101.900000,1932.000000,19.400000, 20200,11835,8365
2_ratioAperiodic,0.30,1,3,11047.818000, 1024.000000,957.000000,1616.000000,19.600000, 20200,11774,8426
2_ratioAperiodic,0.30,1,4,11304.024000, 1024.000000,897.400000,1776.000000,19.200000, 20200,11816,8384
2_ratioAperiodic,0.30,1,5,11618.835000, 1024.000000,902.200000,1820.000000,19.200000, 20200,11884,8316
2_ratioAperiodic,0.30,1,6,12690.303000, 1024.000000,894.400000,1776.000000,19.500000, 20200,11247,8953
2_ratioAperiodic,0.30,1,7,12096.593000, 1024.000000,891.500000,1480.000000,19.500000, 20200,11698,8502
2_ratioAperiodic,0.30,1,8,12356.443000, 1024.000000,898.200000,1480.000000,19.600000, 20200,11782,8418
2_ratioAperiodic,0.30,1,9,12351.447000, 1024.000000,898.400000,1480.000000,19.000000, 20200,11654,8546
2_ratioAperiodic,0.30,1,10,12446.086000, 1024.000000,898.600000,1480.000000,19.200000, 20200,12606,7594
2_ratioAperiodic,0.30,2,1,11616.244000, 1024.000000,897.600000,1480.000000,18.400000, 20200,20139,61
2_ratioAperiodic,0.30,2,2,11689.788000, 1024.000000,1085.700000,1840.000000,19.400000, 20200,20030,170
2_ratioAperiodic,0.30,2,3,11718.643000, 1024.000000,1019.200000,1808.000000,19.600000, 20200,19957,243
2_ratioAperiodic,0.30,2,4,11719.663000, 1024.000000,901.000000,1776.000000,19.000000, 20200,19877,323
2_ratioAperiodic,0.30,2,5,11286.096000, 1024.000000,901.000000,1784.000000,19.300000, 20200,20098,102
2_ratioAperiodic,0.30,2,6,11645.768000, 1024.000000,864.800000,1740.000000,18.900000, 20200,19910,290
2_ratioAperiodic,0.30,2,7,11881.647000, 1024.000000,882.600000,1480.000000,19.000000, 20200,19915,285
2_ratioAperiodic,0.30,2,8,12072.221000, 1024.000000,1019.400000,1776.000000,18.800000, 20200,20064,136
2_ratioAperiodic,0.30,2,9,12179.970000, 1024.000000,881.100000,1560.000000,19.500000, 20200,19746,454
2_ratioAperiodic,0.30,2,10,12011.893000, 1024.000000,907.500000,1564.000000,19.500000, 20200,20012,188
2_ratioAperiodic,0.30,3,1,14515.741000, 1024.000000,938.000000,1576.000000,18.900000, 20200,20161,39
2_ratioAperiodic,0.30,3,2,14428.430000, 1024.000000,793.200000,1480.000000,18.700000, 20200,20185,15
2_ratioAperiodic,0.30,3,3,11621.943000, 1024.000000,894.900000,1480.000000,19.600000, 20200,20174,26
2_ratioAperiodic,0.30,3,4,11919.537000, 1024.000000,1103.300000,1888.000000,19.300000, 20200,20171,29
2_ratioAperiodic,0.30,3,5,11907.184000, 1024.000000,881.800000,1480.000000,18.500000, 20200,20176,24
2_ratioAperiodic,0.30,3,6,11412.342000, 1024.000000,869.300000,1512.000000,19.200000, 20200,20159,41
2_ratioAperiodic,0.30,3,7,11773.508000, 1024.000000,884.200000,1480.000000,18.900000, 20200,20187,13
2_ratioAperiodic,0.30,3,8,11784.440000, 1024.000000,910.400000,1592.000000,19.400000, 20200,20184,16
2_ratioAperiodic,0.30,3,9,12130.929000, 1024.000000,959.000000,1704.000000,19.100000, 20200,20196,4
2_ratioAperiodic,0.30,3,10,11866.224000, 1024.000000,877.600000,1504.000000,19.200000, 20200,20197,3
2_ratioAperiodic,0.30,4,1,14294.772000, 1024.000000,728.300000,1232.000000,18.700000, 20200,20153,47
2_ratioAperiodic,0.30,4,2,14543.646000, 1024.000000,739.600000,1232.000000,19.300000, 20200,20149,51
2_ratioAperiodic,0.30,4,3,11609.329000, 1024.000000,866.200000,1480.000000,19.200000, 20200,20142,58
2_ratioAperiodic,0.30,4,4,11581.386000, 1024.000000,995.000000,1660.000000,19.400000, 20200,20115,85
2_ratioAperiodic,0.30,4,5,11452.716000, 1024.000000,837.000000,1480.000000,18.800000, 20200,20157,43
2_ratioAperiodic,0.30,4,6,14271.004000, 1024.000000,743.600000,1232.000000,18.700000, 20200,20135,65
2_ratioAperiodic,0.30,4,7,14582.307000, 1024.000000,860.700000,1480.000000,19.300000, 20200,20170,30
2_ratioAperiodic,0.30,4,8,14367.990000, 1024.000000,732.500000,1232.000000,19.300000, 20200,20142,58
2_ratioAperiodic,0.30,4,9,14644.912000, 1024.000000,742.500000,1232.000000,19.400000, 20200,20152,48
2_ratioAperiodic,0.30,4,10,14601.935000, 1024.000000,1003.500000,1700.000000,19.400000, 20200,20137,63
2_ratioAperiodic,0.30,5,1,13562.290000, 1024.000000,799.200000,1480.000000,18.800000, 20200,20132,68
2_ratioAperiodic,0.30,5,2,13833.708000, 1024.000000,892.400000,1480.000000,19.600000, 20200,20150,50
2_ratioAperiodic,0.30,5,3,12101.486000, 1024.000000,919.200000,1536.000000,19.300000, 20200,20149,51
2_ratioAperiodic,0.30,5,4,12092.740000, 1024.000000,971.900000,1776.000000,19.100000, 20200,20107,93
2_ratioAperiodic,0.30,5,5,11649.439000, 1024.000000,889.900000,1480.000000,19.600000, 20200,20163,37
2_ratioAperiodic,0.30,5,6,14437.467000, 1024.000000,844.400000,1480.000000,19.200000, 20200,20097,103
2_ratioAperiodic,0.30,5,7,14640.716000, 1024.000000,832.700000,1512.000000,19.100000, 20200,20100,100
2_ratioAperiodic,0.30,5,8,14707.209000, 1024.000000,858.100000,1480.000000,19.300000, 20200,20094,106
2_ratioAperiodic,0.30,5,9,14743.445000, 1024.000000,848.700000,1480.000000,19.000000, 20200,20111,89
2_ratioAperiodic,0.30,5,10,14905.395000, 1024.000000,1151.200000,1988.000000,19.200000, 20200,20140,60
2_ratioAperiodic,0.30,6,1,12429.980000, 1024.000000,877.000000,1480.000000,19.100000, 20200,20090,110
2_ratioAperiodic,0.30,6,2,12625.384000, 1024.000000,741.800000,1232.000000,18.700000, 20200,20037,163
2_ratioAperiodic,0.30,6,3,11168.367000, 1024.000000,964.100000,1644.000000,19.500000, 20200,20081,119
2_ratioAperiodic,0.30,6,4,11796.331000, 1024.000000,870.500000,1480.000000,19.300000, 20200,20090,110
2_ratioAperiodic,0.30,6,5,11490.538000, 1024.000000,969.100000,1776.000000,18.200000, 20200,20163,37
2_ratioAperiodic,0.30,6,6,10732.466000, 1024.000000,883.300000,1480.000000,18.900000, 20200,20012,188
2_ratioAperiodic,0.30,6,7,10769.864000, 1024.000000,884.500000,1496.000000,19.700000, 20200,20001,199
2_ratioAperiodic,0.30,6,8,10621.355000, 1024.000000,913.000000,1776.000000,19.400000, 20200,20139,61
2_ratioAperiodic,0.30,6,9,10839.600000, 1024.000000,870.400000,1480.000000,19.400000, 20200,20141,59
2_ratioAperiodic,0.30,6,10,10877.697000, 1024.000000,889.500000,1480.000000,19.100000, 20200,20071,129
2_ratioAperiodic,0.30,7,1,14363.750000, 1024.000000,1073.300000,1776.000000,19.100000, 20200,2503,17697
2_ratioAperiodic,0.30,7,2,14703.041000, 1024.000000,901.200000,1480.000000,19.000000, 20200,2823,17377
2_ratioAperiodic,0.30,7,3,13290.298000, 1024.000000,1072.500000,1860.000000,18.000000, 20200,2075,18125
2_ratioAperiodic,0.30,7,4,13635.706000, 1024.000000,1063.500000,1776.000000,18.900000, 20200,3656,16544
2_ratioAperiodic,0.30,7,5,12528.540000, 1024.000000,1051.700000,1776.000000,19.400000, 20200,2759,17441
2_ratioAperiodic,0.30,7,6,12378.691000, 1024.000000,931.100000,1776.000000,18.600000, 20200,2680,17520
2_ratioAperiodic,0.30,7,7,12946.156000, 1024.000000,1053.200000,1776.000000,19.200000, 20200,2309,17891
2_ratioAperiodic,0.30,7,8,12953.070000, 1024.000000,1262.300000,2180.000000,18.700000, 20200,2823,17377
2_ratioAperiodic,0.30,7,9,12973.909000, 1024.000000,1103.000000,1844.000000,19.100000, 20200,3354,16846
2_ratioAperiodic,0.30,7,10,13585.946000, 1024.000000,1054.900000,2008.000000,19.000000, 20200,2770,17430
2_ratioAperiodic,0.30,8,1,14839.863000, 1024.000000,951.100000,1776.000000,19.000000, 20200,19477,723
2_ratioAperiodic,0.30,8,2,14103.013000, 1024.000000,923.300000,1776.000000,18.700000, 20200,19584,616
2_ratioAperiodic,0.30,8,3,12310.248000, 1024.000000,1044.700000,1792.000000,19.400000, 20200,19032,1168
2_ratioAperiodic,0.30,8,4,12368.008000, 1024.000000,1024.500000,1776.000000,19.100000, 20200,19538,662
2_ratioAperiodic,0.30,8,5,12496.084000, 1024.000000,1033.000000,1776.000000,18.300000, 20200,19395,805
2_ratioAperiodic,0.30,8,6,11755.937000, 1024.000000,958.000000,1776.000000,19.300000, 20200,19586,614
2_ratioAperiodic,0.30,8,7,11845.448000, 1024.000000,1077.100000,1776.000000,18.100000, 20200,19504,696
2_ratioAperiodic,0.30,8,8,11638.217000, 1024.000000,1058.700000,1776.000000,19.400000, 20200,19664,536
2_ratioAperiodic,0.30,8,9,11973.950000, 1024.000000,1073.100000,1776.000000,19.400000, 20200,19667,533
2_ratioAperiodic,0.30,8,10,11970.706000, 1024.000000,1218.800000,2132.000000,20.100000, 20200,19495,705
2_ratioAperiodic,0.30,9,1,11728.838000, 1024.000000,1068.500000,1776.000000,19.300000, 20200,16902,3298
2_ratioAperiodic,0.30,9,2,11895.105000, 1024.000000,1053.900000,1776.000000,19.700000, 20200,16983,3217
2_ratioAperiodic,0.30,9,3,12285.501000, 1024.000000,1017.500000,1776.000000,19.200000, 20200,17356,2844
2_ratioAperiodic,0.30,9,4,12091.754000, 1024.000000,1073.500000,1776.000000,19.600000, 20200,17274,2926
2_ratioAperiodic,0.30,9,5,12371.349000, 1024.000000,1071.200000,1776.000000,18.600000, 20200,16584,3616
2_ratioAperiodic,0.30,9,6,11312.167000, 1024.000000,1185.100000,2144.000000,19.200000, 20200,17065,3135
2_ratioAperiodic,0.30,9,7,11786.949000, 1024.000000,936.300000,1776.000000,19.900000, 20200,17377,2823
2_ratioAperiodic,0.30,9,8,11875.728000, 1024.000000,903.500000,1776.000000,19.300000, 20200,16912,3288
2_ratioAperiodic,0.30,9,9,11926.610000, 1024.000000,920.400000,1776.000000,18.900000, 20200,16474,3726
2_ratioAperiodic,0.30,9,10,12431.536000, 1024.000000,972.600000,1776.000000,19.000000, 20200,17002,3198
2_ratioAperiodic,0.35,0,1,10998.227000, 1024.000000,745.500000,1480.000000,19.400000, 20200,19832,368
2_ratioAperiodic,0.35,0,2,10989.748000, 1024.000000,745.600000,1232.000000,19.100000, 20200,19709,491
2_ratioAperiodic,0.35,0,3,10925.059000, 1024.000000,740.400000,1480.000000,19.400000, 20200,19771,429
2_ratioAperiodic,0.35,0,4,11105.553000, 1024.000000,840.500000,1480.000000,19.500000, 20200,19885,315
2_ratioAperiodic,0.35,0,5,11320.477000, 1024.000000,748.200000,1232.000000,19.200000, 20200,19405,795
2_ratioAperiodic,0.35,0,6,13635.100000, 1024.000000,740.800000,1232.000000,18.800000, 20200,19472,728
2_ratioAperiodic,0.35,0,7,13819.233000, 1024.000000,735.200000,1232.000000,19.300000, 20200,19687,513
2_ratioAperiodic,0.35,0,8,14047.918000, 1024.000000,741.400000,1232.000000,18.900000, 20200,19537,663
2_ratioAperiodic,0.35,0,9,14075.143000, 1024.000000,608.300000,1232.000000,19.300000, 20200,19466,734
2_ratioAperiodic,0.35,0,10,14149.946000, 1024.000000,734.900000,1232.000000,19.500000, 20200,19631,569
2_ratioAperiodic,0.35,1,1,11286.441000, 1024.000000,889.600000,1480.000000,19.500000, 20200,20194,6
2_ratioAperiodic,0.35,1,2,12188.322000, 1024.000000,897.900000,1500.000000,19.100000, 20200,20196,4
2_ratioAperiodic,0.35,1,3,11823.719000, 1024.000000,783.000000,1480.000000,19.700000, 20200,20193,7
2_ratioAperiodic,0.35,1,4,11385.307000, 1024.000000,967.400000,1776.000000,19.200000, 20200,20177,23
2_ratioAperiodic,0.35,1,5,11772.737000, 1024.000000,938.500000,1628.000000,19.100000, 20200,20198,2
2_ratioAperiodic,0.35,1,6,14169.708000, 1024.000000,741.200000,1324.000000,19.300000, 20200,20180,20
2_ratioAperiodic,0.35,1,7,14420.290000, 1024.000000,738.400000,1480.000000,19.300000, 20200,20141,59
2_ratioAperiodic,0.35,1,8,14473.219000, 1024.000000,734.100000,1480.000000,19.200000, 20200,20179,21
2_ratioAperiodic,0.35,1,9,14525.199000, 1024.000000,751.900000,1480.000000,18.800000, 20200,20186,14
2_ratioAperiodic,0.35,1,10,14546.238000, 1024.000000,733.200000,1480.000000,19.400000, 20200,20194,6
2_ratioAperiodic,0.35,2,1,12686.944000, 1024.000000,1084.500000,1840.000000,18.600000, 20200,20180,20
2_ratioAperiodic,0.35,2,2,12753.954000, 1024.000000,1069.400000,1796.000000,19.000000, 20200,20162,38
2_ratioAperiodic,0.35,2,3,13972.102000, 1024.000000,1143.800000,1916.000000,19.200000, 20200,20164,36
2_ratioAperiodic,0.35,2,4,12735.673000, 1024.000000,1080.400000,1776.000000,18.800000, 20200,20181,19
2_ratioAperiodic,0.35,2,5,12955.457000, 1024.000000,1065.500000,1784.000000,19.200000, 20200,20162,38
2_ratioAperiodic,0.35,2,6,12266.898000, 1024.000000,1073.700000,1788.000000,18.700000, 20200,20172,28
